ArdA,46632,AntirestrictionArdAfamilyprotein_pNPUN03,250,*
ArdA,19621,ArdA-familyantirestrictionprotein_pJIR4150,167,59.0
ArdB,145,hypotheticalprotein_pKPC-47e,239,100.0
ArdB,145,ardB_pIMP-HZ1,141,100.0
ArdB,145,ArdBprotein_12,141,100.0
ArdB,145,ArdB_pH1038-142,141,100.0
ArdB,145,ardB_pKPC_FCF/3SP,141,100.0
ArdB,145,ardB_R46,141,100.0
ArdB,145,ardB_pKPI-6,141,100.0
ArdB,145,ArdBprotein_9,141,100.0
ArdB,145,ArdBprotein_pBK32602,141,100.0
ArdB,145,ardB_N3,141,99.3
ArdB,145,hypotheticalprotein_pLEW517,105,100.0
ArdB,3549,ArdBprotein_p34998-53.129kb,140,*
ArdB,3549,ardB_pTR4,140,98.6
ArdB,3549,ArdBprotein_pKPC_CAV1596-97,140,100.0
ArdB,16,hypotheticalprotein_pUHKPC05-162,678,50.8
ArdB,16,hypotheticalprotein_pKPN-b0b,443,57.4
ArdB,16,antirestrictionprotein_pSEHO0A2,245,74.5
ArdB,16,ardB_pKp11-42,221,71.8
ArdB,16,ardB_pKpQIL-LS6,221,71.8
ArdB,16,ArdB_pIT-01C03,221,71.8
ArdB,16,AntirestrictionproteinklcA_pNJST258N2,221,73.2
ArdB,16,AntirestrictionproteinArdB_pKpQIL-Ec,221,71.8
ArdB,16,ArdB_pKpQIL-IT,221,71.8
ArdB,16,putativeantirestrictionprotein_pCVM29188_146,179,96.5
ArdB,16,AntirestrictionproteinklcA_pKPYL1,176,72.7
ArdB,16,KlcA_pSal8934b,160,73.6
ArdB,16,Hypotheticalprotein_pKPN3,159,66.0
ArdB,16,yubI_pECOS88,148,96.5
ArdB,16,['orfX110']_pKRH,142,72.5
ArdB,16,klcA_pHeBE7,142,99.3
ArdB,16,antirestrictionproteinYubI_pMNCRE44_5,142,72.5
ArdB,16,Putativecytoplasmicprotein_pSGSC3045-121,142,74.6
ArdB,16,ardB_pBK34397,142,72.5
ArdB,16,antirestrictionproteinYubI_pCAV1374-150,142,70.4
ArdB,16,antirestrictionproteinYubI_pKPC-def,142,71.8
ArdB,16,hypotheticalprotein_pUHKPC45-117,142,69.7
ArdB,16,klcA_pEC_L8,142,100.0
ArdB,16,antirestrictionprotein_pMRE600-1,142,95.7
ArdB,16,antirestrictionprotein_pKpN01-CTX,142,72.5
ArdB,16,antirestrictionproteinYubI_PKPCAPSS,142,71.1
ArdB,16,Putativeantirestrictionprotein_pS68,141,99.3
ArdB,16,antirestrictionprotein_pO157-WS4202,141,99.3
ArdB,16,Hypotheticalprotein_pMAR7,141,95.7
ArdB,16,Putativeantirestrictionprotein_pC23-89,141,98.6
ArdB,16,Putativeantirestrictionprotein_pCAR10,141,91.5
ArdB,16,klcA_pEC012,141,95.7
ArdB,16,antirestrictionprotein_pO157,141,99.3
ArdB,16,yubI_pFAM22871_1,141,99.3
ArdB,16,klcA_pCTXM15,141,94.3
ArdB,16,antirestrictionprotein_pO104_H21,141,95.7
ArdB,16,putativeantirestrictionprotein_pO26-CRL-125,141,95.0
ArdB,16,Putativeantirestrictionprotein_pSH1148_107,141,96.5
ArdB,16,Putativeantirestrictionprotein_pH2291-144,141,96.5
ArdB,16,KF3.70-88_pKF3-70,141,93.6
ArdB,16,pHK17a_2_pEG430-2,141,95.0
ArdB,16,yfeB_pEC404/03-1,141,93.6
ArdB,16,antirestrictionprotein_PDM02,141,96.5
ArdB,16,antirestrictionprotein_pSF-173-1,141,96.5
ArdB,16,antirestrictionproteinYubI_pRS218,141,93.6
ArdB,16,conservedhypotheticalprotein_pEC14_114,141,93.6
ArdB,16,ycgB_pKHSB1,141,95.7
ArdB,16,putativeantirestrictionprotein_pCS0010A,141,96.5
ArdB,16,putativeantirestrictionprotein_pVir68,141,97.9
ArdB,16,antirestrictionproteinYubI_pCAV1392-131,141,66.0
ArdB,16,klcA_pO104_H7,141,96.5
ArdB,16,yfgB_F,141,97.9
ArdB,16,putativeantirestrictionproteinKlcA_pSEEH1578_01,141,96.5
ArdB,16,antirestrictionproteinYubI_pCAV1492-199,141,66.0
ArdB,16,yubI_II,141,66.0
ArdB,16,yfeB_R621a,141,93.6
ArdB,16,Putativeantirestrictionprotein_p0157,141,99.3
ArdB,16,Putativeantirestrictionprotein_p69-3818,141,92.9
ArdB,16,antirestrictionprotein_pCss165Kan,141,92.2
ArdB,16,Antirestrictionprotein_unnamed,141,95.7
ArdB,16,antirestrictionprotein_pEC732_3,141,94.3
ArdB,16,Putativeantirestrictionprotein_pH2332-107,141,95.0
ArdB,16,yfeB_pJIE139,141,94.3
ArdB,16,antirestrictionprotein_p6409-151.583kb,141,94.3
ArdB,16,antirestrictionprotein_pSF-166-1,141,93.6
ArdB,16,antirestrictionproteinKlcA_:,141,99.3
ArdB,16,yfgB_p1303_109,141,97.9
ArdB,16,putativeantirestrictionprotein_pHK01,141,93.6
ArdB,16,Antirestrictionprotein_pEKO1101,141,96.5
ArdB,16,antirestrictionprotein_pSF-088-1,141,96.5
ArdB,16,antirestrictionprotein_unnamed2,141,98.6
ArdB,16,hypotheticalprotein_p628-CTXM,141,100.0
ArdB,16,w0057_pSFO157,141,99.3
ArdB,16,antirestrictionprotein_unnamed1,141,97.2
ArdB,16,hypotheticalprotein_pUHKPC45-160,141,66.0
ArdB,16,klcA_pAPEC-O78-ColV,141,96.5
ArdB,16,antirestrictionprotein_p28RC1,141,99.3
ArdB,16,antirestrictionproteinKlcA_pCA28,141,94.3
ArdB,16,putativeantirestrictionprotein_pND11_107,141,96.5
ArdB,16,Putativeantirestrictionprotein_p80-547,141,98.6
ArdB,16,ycgB_pRK1,141,96.5
ArdB,16,putativeantirestrictionprotein_pO103,133,84.4
ArdB,16,klcA_pO157,100,99.0
ArdB,16,hypotheticalprotein_TY474p2,100,99.0
ArdB,16,conservedhypotheticalprotein_pSE11-2,62,83.9
ArdK,7392,ArdKprotein_pEM65,107,*
ArdK,9607,ArdK_pN-Cit,101,94.0
ArdK,156,ardK_pE66An,153,100.0
ArdK,156,ArdKfamilytranscriptionalregulator_pBZ19,145,99.1
ArdK,156,ardK_pKPC_FCF/3SP,133,99.1
ArdK,156,antirestrictionprotein_pEcNDM1,117,100.0
ArdK,156,ardK_pYNKP001-NDM,114,55.0
ArdK,156,ArdK_pH1038-142,113,100.0
ArdK,156,ArdKfamilytranscriptionalregulator_pKPC-860,113,100.0
ArdK,156,ArdKfamilytranscriptionalregulator_pKPC-47e,113,*
ArdK,156,ardK_pIMP-HB623,113,100.0
ArdK,156,ardK_pKC394,113,100.0
ArdK,156,ardK_pMUR050,113,100.0
ArdK,156,ardK_pCF8698_KPC2,113,99.1
ArdK,156,ArdKprotein_12,113,100.0
ArdK,156,ArdKfamilytranscriptionalregulator_pZH063_2,113,100.0
ArdK,156,ArdKfamilytranscriptionalregulator_pKPC-629,113,100.0
ArdK,156,ardK_pDS2,113,100.0
ArdK,156,transcriptionalregulatorArdK_pG6809-2,113,100.0
ArdK,156,ArdK_pKT58A,113,100.0
ArdK,156,ArdKfamilytranscriptionalregulator_p34998-53.129kb,109,54.6
ArdK,156,ArdKfamilytranscriptionalregulator_pEC448_OXA163,109,55.6
ArdK,156,ArdKfamilytranscriptionalregulator_pPSP-cd6,105,54.2
ArdK,156,hypotheticalprotein_pLEW517,105,100.0
ArdR,35486,antirestrictionproteinArdR_pEC448_OXA163,91,*
ArdR,1029,ardR_pMUR050,139,99.3
ArdR,1029,ArdRprotein_pBK32602,134,100.0
ArdR,1029,antirestrictionproteinArdR_pG6809-2,134,100.0
ArdR,1029,ardR_pVQS1,134,99.3
ArdR,1029,antirestrictionproteinArdR_pKPC-47e,134,100.0
ArdR,1029,antirestrictionproteinArdR_pBZ19,134,100.0
ArdR,1029,ArdRprotein_12,134,100.0
ArdR,1029,ArdR_pKT58A,134,99.3
ArdR,1029,antirestrictionprotein_pEcNDM1,117,100.0
ArdR,1029,antirestrictionproteinArdR_pZH063_2,117,100.0
ArdR,1029,ardR_pL2-43,115,100.0
ArdR,1029,antirestrictionproteinArdR_pKPC-860,111,100.0
ArdR,1029,ArdR_pECN580,111,100.0
ArdR,1029,antirestrictionproteinArdR_pKPC-56a,111,100.0
ArdR,1029,ardR_pDS2,111,100.0
ArdR,1029,hypotheticalprotein_pLEW517,105,100.0
ArdR,7903,higA_pHNFP671,82,56.1
ArdR,7903,antirestrictionproteinArdR_PKPCAPSS,82,57.3
ArdR,48020,Hypotheticalprotein_pGRT1,102,55.1
ArdR,48020,ArdRprotein_pUTK21,87,*
BfpH,6819,hypotheticalprotein_pCJDM67,634,94.2
BfpH,6819,VirB10_pVir,378,100.0
BfpH,2964,conjugalmuramidaseTrbN/BfpH_pAPA26-020,171,100.0
BfpH,2964,conjugalmuramidaseTrbN/BfpH_pAPA07-020,171,100.0
BfpH,2964,conjugalmuramidaseTrbN/BfpH_pAPA01-020,171,*
BfpH,2964,conjugalmuramidaseTrbN/BfpH_pAPA42C_020,171,100.0
BfpH,4296,conjugaltransferproteinTrbB_p35734-141.404kb,356,56.2
BfpH,4296,typeIVsecretionsystemproteinVirB11_unnamed,328,74.1
BfpH,3926,TypeII/IVsecretionsystemATPhydrolaseTadA/VirB11/CpaF_pIS56-107,481,100.0
BfpH,3926,hypotheticalprotein_pBMB126,481,96.9
BfpH,3926,cpaF_pBTHD521-4,481,96.5
BfpH,3926,TypeII/IVsecretionsystem_pNe-1,432,58.7
BfpH,15896,TraG/VirB11-likeprotein_pF3031,352,*
BfpH,1235,typeIVsecretorypathwayVirB10component_pKPC-ECN49,503,50.9
BfpH,1235,pilX10_R485,409,68.0
BfpH,1235,virB10_pYQ13500-NDM,404,100.0
BfpH,1235,VirB10_pNDM-ECN49,404,100.0
BfpH,1235,typeIVsecretorypathwayVirB10protein_pUHKPC07-74.026kb,404,100.0
BfpH,1235,Pilx10_pMNCRE44_5,404,100.0
BfpH,1235,typeIVsecretorypathwayVirB10protein_pKPN-819,404,*
BfpH,1235,pilx10protein_pCT02021853_74,401,68.2
BfpH,1235,pilx10_pIS15_43,401,68.2
BfpH,1235,typeIVsecretionsystemproteinVirB10_pSE12-5_2,401,68.2
BfpH,1235,Pilx10protein_pSF07202,401,68.0
BfpH,1235,virB10_pSARA30,401,68.0
BfpH,1235,InnermembraneproteinoftypeIVsecretionofT-DNAcomplex2CTonB-like2CVirB10_pA5468,401,68.0
BfpH,1235,typeIVsecretionsystemproteinVirB10_p12-4374_37,401,68.0
BfpH,1235,VirB10/Pilx10_pDKX1-TEM-52,376,67.2
BfpH,1235,virB10_pE001,346,67.9
BfpH,1235,virB10_pRPEC180_47,346,67.3
BfpH,1235,BacterialconjugationTrbI-likeprotein_pB182_37,346,67.6
BfpH,1235,virB10_pHS062105-3,326,55.5
BfpH,1235,pilx10_pKPC-NY79,321,100.0
BfpH,1235,pilX10_pKS22,321,100.0
BfpH,335,TrbN_pHNFP671,256,51.7
BfpH,335,trbN_pHS102707,256,52.2
BfpH,335,conjugaltransferprotein_pJJ1886_4,256,51.7
BfpH,335,trbN_PB11,234,61.7
BfpH,335,matingpairformationprotein;muramidase/lysozyme_pEMT3,214,75.6
BfpH,335,trbN_p712,214,75.6
BfpH,335,trbN_pAKD25,214,75.6
BfpH,335,transglycosylaseSLTdomainprotein_pSEHO0A1,213,83.6
BfpH,335,muramidase_unnamed,211,100.0
BfpH,335,trbN_pTB30,211,82.5
BfpH,335,trbN_R906,211,100.0
BfpH,335,trbN_BRA100,211,100.0
BfpH,335,"Lytictransglycosylase,catalytic_1",211,100.0
BfpH,335,ConjugaltransferproteinTrbN_p7ME01,211,64.3
BfpH,335,trbN_pB8.,211,100.0
BfpH,335,Lytictransglycosylasecatalytic_pALIDE02,211,100.0
BfpH,335,trbN_pAKD17,211,100.0
BfpH,335,trbN_pAKD33,211,100.0
BfpH,335,trbN_pW2,211,100.0
BfpH,335,trbN_pA22732-IMP,211,100.0
BfpH,335,trbN_pB1,211,83.4
BfpH,335,trbN_pB4,211,84.4
BfpH,335,trbN_pBP136,211,99.1
BfpH,335,muramidase_pADP1,211,100.0
BfpH,335,trbN_pB12,211,82.9
BfpH,335,trbN_pKSP212,211,100.0
BfpH,335,trbN_pJP4,211,*
BfpH,335,transglycosylaseSLTdomainprotein_pBII_1,211,100.0
BfpH,335,trbN_R772,211,100.0
BfpH,335,trbN_pDB1,211,100.0
BfpH,335,trbN_pAKD29,211,100.0
BfpH,335,trbN_pMLUA3,209,76.4
BfpH,335,trbN_pHH128,209,76.4
BfpH,335,trbN_pHH3414,209,76.4
BfpH,335,trbN_pKS208,209,52.9
BfpH,335,trbN_pKJK5,209,76.4
BfpH,335,trbN_pAcX50c,204,55.6
BfpH,335,conjugaltransferproteinTrbN_pXF-P4.CVC0256,202,60.1
BfpH,335,trbN_pAKD4,201,75.1
BfpH,335,trbN_pIJB1,201,75.1
BfpH,335,conjugaltransferproteinTrbN_pXF-P4.COF0407,201,61.4
BfpH,335,trbN_pXF-RIV5,199,61.5
BfpH,335,conjugaltransferproteinTrbN_pXF-BHR.CVC0256,199,57.3
BfpH,335,conjugaltransferproteinTrbN_pXF-P4.OLS0479,194,63.1
BfpH,335,conjugaltransferproteinTrbN_pXF-P4.CVC0251,186,58.8
BfpH,42056,InnermembraneproteinformschannelfortypeIVsecretionofT-DNAcomplexVirB10_pKJ006,411,*
BfpH,42056,hypotheticalprotein_pUW163a,258,50.0
BfpH,44799,BoresholeinpeptidoglycanlayerallowingtypeIVsecretioncomplexassemblytooccur(VirB1)_p96A29192-65,232,52.8
BfpH,33055,typeIIsecretionsystemproteinE_pNS6003,344,73.6
BfpH,33055,typeIVsecretionsystemproteinVirB11_pP73C,344,73.6
BfpH,33055,virB11_unnamed,328,93.3
BfpH,33055,TypeIVsecretioncomplexVirB11_pMaD6,328,98.5
BfpH,33055,typeIIsecretionsystemproteinE_pNS6002,328,98.5
BfpH,47068,avhB10_2.,380,73.6
BfpH,47068,"typeIVsecretorypathway,VirB10component_pNK6d",276,*
BfpH,58454,TraL/VirB1-likeprotein_pF3031,227,*
BfpH,3145,InnermembraneproteinformschannelfortypeIVsecretionofT-DNAcomplex(VirB10)_pSD11,372,99.7
BfpH,3145,virB10_pUMNF18_32,372,99.7
BfpH,3145,triI_pCROD2,372,99.7
BfpH,2093,VirB10_pAbNDM-1,464,100.0
BfpH,2093,VirB10_pNDM-BJ01,459,100.0
BfpH,2093,bacterialconjugationTrbI-likeprotein_pWCA157-71,450,70.2
BfpH,7114,cmgB10_pTet,398,97.7
BfpH,7114,typeIVsecretionsystemproteinVirB10_pRM4661_48kbp,393,91.6
BfpH,7114,conjugaltransferproteinTrbI/VirB10_pPEL1,392,56.9
BfpH,7114,TypeIVsecretionsystemproteinvirB10_pFB1TET,392,86.0
BfpH,7114,typeIVsecretionsystemproteinVirB10_pCJDM202,391,97.7
BfpH,7114,conjugaltransferproteinTrbI/VirB10_pCL2100,391,57.0
BfpH,7114,TypeIVsecretionsystemproteinvirB10_pOR12TET,391,98.2
BfpH,7114,typeIVsecretionsystemproteinVirB10_pTet,390,*
BfpH,46257,VirB11familyprotein_AB-1119-LD,315,*
BfpH,33390,"ATPaserequiredforbothassemblyoftypeIVsecretioncomplexandsecretionofT-DNAcomplex,VirB11_pAC258-29",357,*
BfpH,52014,TraF/VirB10-likeprotein_pF3031,404,*
BfpH,5760,lytictransglycosylase_plasmid_229336_12,184,83.4
BfpH,5760,BoresholeinpeptidoglycanlayerallowingtypeIVsecretioncomplexassemblytooccur(VirB1)_pCC42yr,181,*
BfpH,5760,hypotheticalprotein_pCFV97608-2,123,53.4
BfpH,800,lytictransglycosylase_pKPN-068,131,100.0
BfpH,800,trbN_pOXA-48,131,100.0
BfpH,800,lytictransglycosylase_unnamed2,131,100.0
BfpH,800,trbN_R1215,131,100.0
BfpH,800,trbN_pRA35,131,100.0
BfpH,800,lytictransglycosylase_p34978-70.092kb,131,100.0
BfpH,800,trbN_pCTX-M3,131,97.7
BfpH,800,trbN_pCTXM360,131,98.5
BfpH,800,TrbN_pOXA48-Pm,131,100.0
BfpH,800,lytictransglycosylase_pEC743_OXA48,131,100.0
BfpH,800,lytictransglycosylase_pENT-e56,131,100.0
BfpH,800,lytictransglycosylase_pCAV1099-69,131,99.2
BfpH,800,trbN_pKP112,131,100.0
BfpH,800,lytictransglycosylase_pCAV1321-71,131,*
BfpH,800,lytictransglycosylase_pCAV1374-84,131,100.0
BfpH,800,lytictransglycosylase_pOXAAPSS1,131,100.0
BfpH,800,lytictransglycosylase_pKPC_CAV1741,131,100.0
BfpH,800,trbN_pNDM-OM,131,98.5
BfpH,800,trbN_pIMP-HB623,118,98.3
BfpH,3232,virB1_pCRY,236,51.7
BfpH,3232,typeIVsecretorypathwayVirB1component_pCVM19633_110,220,*
BfpH,3232,transglycosylase_pENT-c88,220,100.0
BfpH,975,pilX1_pMAS2027,227,80.4
BfpH,975,pilx1_pIS15_43,215,80.4
BfpH,975,transglycosylase_pSE12-5_2,215,79.9
BfpH,975,VirB1/Pilx1_pDKX1-TEM-52,215,79.9
BfpH,975,virB1_pSARA30,215,79.9
BfpH,975,transglycosylase_pSTY1,215,80.4
BfpH,975,pilx1protein_pCT02021853_74,215,80.4
BfpH,975,LyticTransglycosylase(LT)_pB182_37,215,79.9
BfpH,975,virB1_pYQ13500-NDM,214,100.0
BfpH,975,typeIVsecretorypathwayVirB1component_pEc1929,214,100.0
BfpH,975,virB1_pRPEC180_47,190,83.0
BfpH,975,virB1_pE001,183,84.2
BfpH,975,PeptidoglycanhydrolaseVirB12CinvolvedinT-DNAtransfer_pA5468,175,80.6
BfpH,7301,traG_unnamed,840,90.5
BfpH,7301,traG_pKW1,343,52.3
BfpH,7301,TraG_PCN061p4,343,99.7
BfpH,7301,typeIVsecretionsystemproteinVirB11_:,343,100.0
BfpH,7301,pilusassemblyproteinCpaF_unnamed4,342,55.3
BfpH,8123,VirB11-likeconjugaktransferprotein_pMBUI6,332,52.5
BfpH,8123,conjugaltransferprotein_pXF-BHR-COF0324,122,95.9
BfpH,7309,conjugaltransferproteinTraF/VirB10_unnamed,397,100.0
BfpH,1113,TraJ_pBK15692,351,99.4
BfpH,1113,traJ/VirB11_pHNLDH19,351,100.0
BfpH,1113,virB11_pRM12761,351,99.7
BfpH,1113,traJ_pHNAH46-1,351,100.0
BfpH,1113,virB11_pVT553,351,100.0
BfpH,1113,virB_pEC4115,339,74.3
BfpH,1113,conjugaltransferproteinTraJ/VirB11_unnamed,338,52.5
BfpH,1113,virB_pJARS36,335,57.0
BfpH,3696,hypotheticalprotein_unnamed2,183,99.5
BfpH,3696,hypotheticalprotein_pXF-P1.COF0324,106,93.4
BfpH,3696,hypotheticalprotein_pXF-P1.COF0407,106,93.4
BfpH,3696,hypotheticalprotein_pXF-P1.CVC0251,106,100.0
BfpH,3696,ORF19_pXF-RIV11,106,94.3
BfpH,3696,P19_unnamed,106,94.3
BfpH,3696,hypotheticalprotein_pVEIS01,102,66.0
BfpH,36128,putativeconjugaltransferproteinTrbN_plasmid_153kb,159,*
BfpH,14130,VirB1-likeconjugaltransferprotein_pMBUI6,274,*
BfpH,12097,TrbN_pKpn-E1.Nr7,67,*
BfpH,32082,TypeIVsecretioncomplexproteinVirB1_pKJ006,216,57.7
BfpH,29059,"TypeIVsecretorypathway,VirB10component_pRmeGR4a",400,68.8
BfpH,6306,virB11_pRILSR1,345,99.1
BfpH,6306,"TypeIVsecretorypathway,VirB11components_pHNFP671",345,*
BfpH,6306,virB11_pMBUI7,330,72.7
BfpH,33423,"ATPase,typeIVsecretorypathwayVirB11componentlikeprotein_pTHIMO01",358,*
BfpH,43657,TypeIVsecretorypathwayVirB11proteininvolvedinflagellabiosynthesis-likeprotein_pAACI01,477,*
BfpH,28459,VirB10typeIVsecretionprotein_pTK2,393,*
BfpH,28459,typeIVsecretionsystemproteinVirB10_unnamed1,384,60.3
BfpH,31314,ConjugaltransferproteinTrbN_mega,256,*
BfpH,41358,typeIVsecretionsystemproteinVirB10_pCFV97608-1,261,*
BfpH,2445,VirB1_pNDM-BJ01,238,100.0
BfpH,2445,virB1_pNDM-JN02,238,100.0
BfpH,2445,VirB1_pAbNDM-1,238,*
BfpH,2445,transglycosylaseSLTdomainprotein_pWCA157-71,237,69.2
BfpH,2445,virB1_pNDM-JVAP01,236,100.0
BfpH,2445,mureintransglycosylase_p6411-9.012kb,236,100.0
BfpH,4318,vblB11_pBGR3,350,53.4
BfpH,4318,vblB11_pTT0105,350,53.1
BfpH,4318,TypeIVsecretorypathwayAvhB11protein_pNK6d,343,59.1
BfpH,4318,avhB11_2.,343,60.3
BfpH,4318,VirB11typeIVsecretionprotein_pTK2,337,70.9
BfpH,4318,P-typeDNAtransferATPaseVirB11_unnamed1,336,72.4
BfpH,4318,typeIVsecretionsystemproteinVirB11_pDE2,336,59.4
BfpH,4318,TypeIVsecretionsystemproteinVirB11_pEP2,334,64.5
BfpH,4318,virB11_DNA,334,67.0
BfpH,4318,virB11_pLA2,330,99.4
BfpH,4318,typeIVsecretionsystemproteinVirB11_pPBA,330,100.0
BfpH,4318,VirB11typeIVsecretionprotein_pMI3,330,*
BfpH,56081,ATPaseprovidesenergyforbothassemblyoftypeIVsecretioncomplexandsecretionofT-DNAcomplexVirB11_pKJ006,352,61.5
BfpH,16043,conjugaltransferproteinTrbN_pEM-CHUV,297,52.2
BfpH,27901,"TypeIVsecretorypathway,VirB10component_pGal_E78",470,*
BfpH,2427,cmgB11_pTet,348,100.0
BfpH,2427,TypeIVsecretionsystemproteinVirB11_pFB1TET,335,95.8
BfpH,2427,cmgB11_unnamed,335,95.2
BfpH,2427,conjugaltransferproteinVirB11_pCL2100,333,71.8
BfpH,2427,conjugaltransferproteinVirB11_pPEL1,333,71.5
BfpH,2427,P-typeDNAtransferATPaseVirB11_pCJDM202,332,99.4
BfpH,2427,TypeIVsecretionsystemproteinVirB11_pOR12TET,330,100.0
BfpH,2427,P-typeDNAtransferATPaseVirB11_pCJDM67,330,*
BfpH,2427,hypotheticalprotein_pccdm2,254,100.0
