Rep,11985,putativeParB-likenucleasedomain-containingprotein,Inc?,pECOH89,222,88.7,0
Rep,11985,ParB-likepartitionprotein,Inc?,pKO,222,*,0
Rep,11985,chromosomepartitioningproteinParB,Inc?,pKPN-04f,222,98.6,0
Rep,11985,chromosomepartitioningproteinParB,Inc?,ESBL242,222,89.2,0
Rep,11985,chromosomepartitioningproteinParB,Inc?,pG749,222,89.2,0
Rep,11985,hypotheticalproteinYPMT1.28c,Inc?,pMT1,222,92.3,0
Rep,11985,chromosomepartitioningproteinParB,Inc?,pCAV1741-110,222,91.0,0
Rep,11985,chromosomepartitioningproteinParB,Inc?,p34399-121.660kb,222,91.4,0
Rep,11985,chromosomepartitioningproteinParB,Inc?,pG6809-1,222,91.4,0
Rep,11985,DNAmodificationmethylase,Inc?,pCY-CTX,222,91.4,0
Rep,11985,chromosomepartitioningproteinParB,Inc?,pCS1,222,91.9,0
Rep,11985,chromosomepartitioningproteinParB,Inc?,pMT1,222,92.3,0
Rep,11985,DNAmodificationmethylase,Inc?,pSTM,222,90.5,0
Rep,11985,DNAmodificationmethylase,Inc?,pMT,222,92.3,0
Rep,11985,ParB/RepB/Spo0Jfamilypartitionprotein,Inc?,pPMK1-B,222,99.5,0
Rep,11985,ParBdomainprotein,Inc?,pMT-pPCP,222,92.3,0
Rep,11985,hypotheticalprotein,Inc?,p09EL50,84,82.9,0
Rep,11985,unknown,Inc?,pMT-1,77,100.0,0
Rep,11985,chromosomepartitioningproteinParB,Inc?,unnamed,71,75.0,0
Rep,11985,unknown,Inc?,pMT1,66,84.8,0
Rep,11985,hypotheticalprotein,Inc?,MT,59,84.7,0
Rep,11985,hypotheticalprotein,Inc?,pMT1,50,82.0,0
Rep,11985,Hypotheticalprotein,Inc?,unnamed,47,97.9,0
Rep,11985,hypotheticalprotein,Inc?,pKPHS1,40,86.8,0
Rep,11985,hypotheticalprotein,Inc?,pMT,30,*,0
Rep,11985,hypotheticalprotein,Inc?,unnamed,22,*,0
Rep,11985,hypotheticalprotein,Inc?,pHCM2.,9,*,0
Rep,82767,ParB/RepB/Spo0Jfamilypartitionprotein,Inc?,pRAW,284,*,0
Rep,3250,Rep,Inc?,lcp1,480,80.5,0
Rep,3250,DNA-bindingprotein,Inc?,pLIMLP1,148,*,0
Rep,3250,DNA-bindingprotein,Inc?,pLIMHP1,148,100.0,0
Rep,3250,hypotheticalprotein,Inc?,pGui1,103,*,0
Rep,3250,hypotheticalprotein,Inc?,pGui2,92,*,0
Rep,5652,replicationproteinRepA,Inc?,pHRB800,368,*,0
Rep,55299,RepB,Inc?,pIMP-HB623,16,87.5,0
Rep,55299,replicationproteinB,Inc?,pACM1,16,93.8,0
Rep,55299,RepB,Inc?,pKPoxa-48N1,16,100.0,0
Rep,55299,RepB,Inc?,pKPoxa-48N2,16,100.0,0
Rep,55299,RepB,incl/m,pEL60,16,100.0,0
Rep,55299,RepB,incl/m,pCTX-M3,16,87.5,0
Rep,55299,replicationproteinRepB,Inc?,pNDM-HK,16,87.5,0
Rep,55299,RepB,Inc?,pCF29,16,100.0,0
Rep,55299,RepB,Inc?,pFOX-7a,16,93.8,0
Rep,55299,RepB,Inc?,pRA35,16,100.0,0
Rep,55299,RepB,Inc?,pKP112,16,100.0,0
Rep,55299,RepB,incl/m,pCTXM360,16,87.5,0
Rep,55299,repB,Inc?,pOXA48-Pm,16,*,0
Rep,55299,RepB,Inc?,pOXA-48,16,100.0,0
Rep,55299,RepB,Inc?,pJEG011,16,100.0,0
Rep,55299,RepB,Inc?,R1215,16,93.8,0
Rep,55299,RepB,Inc?,pEl1573,16,87.5,0
Rep,9280,replication-associatedproteinRepB,Inc?,pXD5,273,*,0
Rep,9280,replication-associatedproteinRepB,Inc?,EFD32pB,273,79.1,0
Rep,9280,hypotheticalprotein,Inc?,pLS1,90,*,0
Rep,33421,ReplicativeDNAhelicase,Inc?,pEM65,462,100.0,0
Rep,33421,ReplicativeDNAhelicase,Inc?,pEB102.,462,99.6,0
Rep,33421,ReplicativeDNAhelicase,Inc?,EaACW,462,*,0
Rep,33421,ReplicativeDNAhelicase,Inc?,:,459,75.6,0
Rep,37598,Replicasefamilyprotein,Inc?,pNDM15-1091,284,*,0
Rep,41377,replicationprotein,Inc?,pKPC-ECN49,199,93.5,0
Rep,41377,TruncatedreplicationproteinRepB,Inc?,p10265-KPC,193,*,0
Rep,41377,replicationprotein,Inc?,p112298-KPC,186,93.5,0
Rep,41377,putativereplicationprotein,Inc?,pBK34397,186,93.5,0
Rep,41377,putativereplicationprotein,Inc?,pKPHS2,186,93.5,0
Rep,41377,Rep-likeprotein,Inc?,pHS102707,186,93.5,0
Rep,41377,putativereplicationinitiationprotein,Inc?,pKPC2-EC14653,186,93.5,0
Rep,41377,Rep-likeprotein,Inc?,pHS062105-3,186,93.5,0
Rep,41377,replicationprotein,Inc?,pFOS18,186,93.0,0
Rep,41377,repB,Inc?,pKPC3,186,93.5,0
Rep,41377,replicationprotein,Inc?,p628-KPC,165,92.7,0
Rep,41377,hypotheticalprotein,Inc?,pCT-KPC,39,100.0,0
Rep,7513,replicase,Inc?,pACICU1,315,*,0
Rep,7513,initiatorRepBprotein,Inc?,pNaval81-26,305,*,0
Rep,37043,plasmidencodedRepAprotein,Inc?,pACIX904,300,*,0
Rep,27737,replicationprotein,Inc?,pSA-038,314,99.7,0
Rep,27737,replicationprotein,Inc?,pFRI1151m,314,99.7,0
Rep,27737,['orfX7'],Inc?,DNA,277,100.0,0
Rep,27737,replicationprotein,Inc?,pV521,267,98.9,0
Rep,27737,replicationprotein,Inc?,SAP101A,238,90.3,0
Rep,27737,replicationprotein,Inc?,SAP064A,238,90.3,0
Rep,27737,replicationprotein,Inc?,pSK57,238,90.3,0
Rep,27737,replicationprotein,Inc?,pSK59,238,90.3,0
Rep,27737,replicationprotein,Inc?,pV605,238,90.3,0
Rep,27737,replicationprotein,Inc?,pSK79,238,90.3,0
Rep,27737,replicationprotein,Inc?,pCCM5757-1,238,90.3,0
Rep,27737,replicationprotein,Inc?,pSK80,238,90.3,0
Rep,27737,replicationprotein,Inc?,pSK23,238,90.3,0
Rep,27737,replicationprotein,Inc?,pSK21,238,90.3,0
Rep,27737,replicationprotein,Inc?,pCM05,238,90.3,0
Rep,27737,replicationprotein,Inc?,SAP066A,238,90.3,0
Rep,27737,replicationprotein,Inc?,SAP047A,229,90.4,0
Rep,27737,replicationprotein,Inc?,unnamed,64,100.0,0
Rep,27737,replicationprotein,Inc?,SAP012A,62,85.5,0
Rep,27737,replicationprotein,Inc?,SAP070B,62,87.1,0
Rep,27737,Rep,Inc?,pBU108b,62,87.1,0
Rep,27737,replicationprotein,Inc?,SAP060A,61,95.7,0
Rep,27737,putativereplicationinitiationproteinRepdomainprotein,Inc?,pLUH02,59,84.7,0
Rep,27737,replicationprotein,Inc?,SAP048A,59,84.7,0
Rep,27737,replicationprotein,Inc?,pWBG744,59,84.7,0
Rep,27737,replicationprotein,Inc?,pWBG747,59,84.7,0
Rep,27737,replicationprotein,Inc?,pWBG746,59,84.7,0
Rep,27737,replicationprotein,Inc?,SAP074A,59,84.7,0
Rep,27737,replicationprotein,Inc?,pSK156,59,84.7,0
Rep,27737,replicationprotein,Inc?,pWBG756,59,88.1,0
Rep,27737,replicationprotein,Inc?,pSK67,59,84.7,0
Rep,27737,replicationprotein,Inc?,SAP063A,53,*,0
Rep,27737,plasmidreplication,Inc?,SAP059A,48,75.0,0
Rep,27737,plasmidreplication,Inc?,pWBG755,48,75.0,0
Rep,27737,replicationprotein,Inc?,pV2200,46,95.7,0
Rep,27737,replicationprotein,Inc?,pSA564,46,95.7,0
Rep,27737,replicationprotein,Inc?,pSA268,46,95.7,0
Rep,27737,replicationprotein,Inc?,pHUV05-03,46,76.1,0
Rep,27737,replicationprotein,Inc?,pSK67-M1,46,95.7,0
Rep,27737,replicationprotein,Inc?,pWBG759,46,73.0,0
Rep,27737,Hypotheticalprotein,Inc?,pZ172,40,100.0,0
Rep,27737,hypotheticalprotein,Inc?,unnamed,22,*,0
Rep,7519,ParB-likepartitionprotein,Inc?,B,316,100.0,0
Rep,7519,ParB-likepartitionprotein,Inc?,pWS8N,316,99.4,0
Rep,7519,ParB-likepartitionprotein,Inc?,pRSKD131A,316,99.7,0
Rep,7519,plasmidpartitioningproteinRepB,Inc?,unnamed,313,98.1,0
Rep,5842,"replicationprotein,repA",Inc?,1,362,*,0
Rep,5842,PutativereplicationproteinRepA,Inc?,pMAB23,358,87.6,0
Rep,5842,"replicationprotein,repA",Inc?,pMM23,358,87.6,0
Rep,59152,plasmidencodedRepAprotein,Inc?,pGLOV01,370,*,0
Rep,59090,initiatorRepBprotein,Inc?,pTK2,373,*,0
Rep,11189,incFIIRepAproteinfamilyprotein,Inc?,:,285,95.1,0
Rep,11189,putativeRepAprotein,Inc?,pCRY,237,*,0
Rep,11189,RepA,Inc?,pMET-1,237,89.5,0
Rep,11189,hypotheticalprotein,Inc?,pESA2,45,80.0,0
Rep,11189,hypotheticalprotein,Inc?,pCTU2,42,*,0
Rep,33885,plasmidreplicationproteinRepB-I,Inc?,pMaD9,432,*,0
Rep,25699,RepC,Inc?,pIMP-HB623,82,100.0,0
Rep,25699,RepC,Inc?,R830b,82,100.0,0
Rep,25699,RepC,Inc?,LM6771,82,100.0,0
Rep,25699,RepC,Inc?,R471,82,100.0,0
Rep,25699,RepC,Inc?,pCF29,80,100.0,0
Rep,25699,RepC,Inc?,pKP112,80,100.0,0
Rep,25699,RepC,Inc?,pRA35,80,100.0,0
Rep,25699,RepC,Inc?,pKpn-E1.Nr7,80,100.0,0
Rep,25699,RepC,Inc?,unnamed,80,100.0,0
Rep,25699,RepC,Inc?,unnamed2,76,86.8,0
Rep,25699,RepC,Inc?,pKPN-068,76,100.0,0
Rep,25699,RepC,Inc?,R1215,76,86.8,0
Rep,25699,RepC,Inc?,pNE1280,76,86.8,0
Rep,25699,RepC,Inc?,pEC745,76,100.0,0
Rep,25699,replicationproteinRepC,Inc?,pARM26,76,86.8,0
Rep,25699,RepC,incl/m,pCTX-M3,76,100.0,0
Rep,25699,RepC,Inc?,pNDM-OM,76,*,0
Rep,25699,"replicationprotein,RepC",Inc?,pIGT15,76,86.8,0
Rep,25699,RepC,Inc?,pKOI-34,76,86.8,0
Rep,25699,RepC,Inc?,pCAV1321-71,76,86.8,0
Rep,25699,replicationproteinRepC,Inc?,pNDM-HK,76,100.0,0
Rep,25699,RepC,Inc?,p34978-70.092kb,76,86.8,0
Rep,25699,RepC,Inc?,pFOX-7a,76,86.8,0
Rep,25699,RepC,Inc?,pCAV1492-73,76,86.8,0
Rep,25699,RepC,Inc?,pOXA-48E1,76,100.0,0
Rep,25699,RepC,Inc?,pJEG011,76,100.0,0
Rep,25699,RepC,Inc?,pKPC,76,86.8,0
Rep,25699,RepC,incl/m,pEL60,76,100.0,0
Rep,25699,repC,Inc?,pOXA48-Pm,76,86.8,0
Rep,25699,replicationproteinC,Inc?,pACM1,76,86.8,0
Rep,25699,RepC,Inc?,pCAV1151-83,76,86.8,0
Rep,25699,RepC,Inc?,pEl1573,76,100.0,0
Rep,25699,RepC,incl/m,pCTXM360,76,100.0,0
Rep,25699,RepC,Inc?,pEC743,76,86.8,0
Rep,25699,RepC,Inc?,pOXAAPSS2,76,100.0,0
Rep,25699,RepC,Inc?,pOXAAPSS1,76,100.0,0
Rep,25699,RepC,Inc?,pUR17313-1,76,100.0,0
Rep,25699,RepC,Inc?,pENT-d0d,76,100.0,0
Rep,25699,RepC,Inc?,pENT-e56,76,100.0,0
Rep,25699,RepC,Inc?,pCAV1099-69,76,86.8,0
Rep,25699,RepC,Inc?,pOXA-48,76,100.0,0
Rep,25699,RepC,Inc?,pCAV1335-92,76,86.8,0
Rep,25699,RepC,Inc?,pCAV1374-84,76,86.8,0
Rep,25699,RepC,Inc?,6411TF,68,88.2,0
Rep,25699,RepC,Inc?,R69,63,90.5,0
Rep,25699,hypotheticalprotein,Inc?,pMRVIM1012,38,100.0,0
Rep,35534,putativereplicationproteinA,Inc?,unnamed,401,*,0
Rep,35534,replicationinitiationprotein,Inc?,pMT-pPCP,354,90.7,0
Rep,35534,putativereplicationproteinA,Inc?,pMT1.,354,91.0,0
Rep,35534,replicationproteinRepA,Inc?,p34399-121.660kb,354,88.1,0
Rep,35534,replicationproteinA,Inc?,MT,354,91.0,0
Rep,35534,replicationproteinA,Inc?,pMT-1,354,91.0,0
Rep,35534,repFIBreplicationproteinA,Inc?,1,354,91.0,0
Rep,35534,replicationproteinA,Inc?,pMT,354,91.0,0
Rep,35534,repFIBreplicationproteinA,Inc?,unnamed,354,91.0,0
Rep,35534,replicationproteinRepA,Inc?,pMT1,354,91.0,0
Rep,35534,repFIBreplicationproteinA,Inc?,pMT1,354,91.0,0
Rep,35534,putativereplicationproteinA,Inc?,pMT1,354,91.0,0
Rep,35534,putativereplicationproteinA,Inc?,pMT,354,91.0,0
Rep,35534,repFIBreplicationproteinA,Inc?,unnamed1,354,91.0,0
Rep,35534,repFIBreplicationproteinA,Inc?,pMT,354,90.7,0
Rep,35534,RepAhomolog,Inc?,pMT1,354,91.0,0
Rep,35534,replicationproteinRepA,Inc?,pCAV1741-110,354,88.1,0
Rep,35534,DNAreplicationproteinRepA,Inc?,pG6809-1,351,91.2,0
Rep,35534,initiatorRepBprotein,Inc?,pKO,351,91.7,0
Rep,35534,replicationproteinRepA,Inc?,pCS2,351,73.6,0
Rep,35534,putativereplicationproteinA,Inc?,pHCM2.,351,91.7,0
Rep,35534,replicationproteinRepA,Inc?,pCDU1,351,73.6,0
Rep,35534,replicationproteinRepA,Inc?,ESBL242,351,100.0,0
Rep,35534,replicationproteinRepA,Inc?,pCCO1,337,74.1,0
Rep,35534,ReplicationproteinrepA,Inc?,pSP291-1,337,74.1,0
Rep,35534,replicationproteinRepA,Inc?,pCMA1,337,73.5,0
Rep,35534,plasmidpartitionproteinA,Inc?,CSK29544,337,73.8,0
Rep,35534,ReplicationproteinrepA,Inc?,p1,337,73.5,0
Rep,35534,replicationproteinRepA,Inc?,pCUNV1,337,73.8,0
Rep,35534,ReplicationproteinrepA,Inc?,unnamed,335,81.7,0
Rep,35534,replicationproteinRepA,Inc?,unnamed,17,*,0
Rep,41496,Repprotein,Inc?,pML,190,100.0,0
Rep,7041,plasmidpartitioningproteinRepB,Inc?,pShin-10,328,*,0
Rep,24301,replicationprotein,Inc?,unnamed2,294,99.0,0
Rep,24301,replicationprotein,Inc?,pJJ1886,285,95.4,0
Rep,24301,replicationprotein,Inc?,981p1,285,93.7,0
Rep,24301,replicationprotein,Inc?,pEC302/04,285,95.4,0
Rep,24301,replicationprotein,Inc?,pJJ1887-4,251,86.9,0
Rep,24301,replicationprotein,Inc?,pCD306,251,86.9,0
Rep,24301,replicationprotein,Inc?,pJJ2434,251,86.9,0
Rep,24301,replicationprotein,Inc?,pJJ1897,251,86.9,0
Rep,24301,RepB,Inc?,pAPEC-O2-ColV,243,99.2,0
Rep,24301,RepB,Inc?,pSF5,86,100.0,0
Rep,24301,ReplicationregulatoryproteinRepA2(ProteinCopB),Inc?,pECOS88,86,97.7,0
Rep,24301,RepA2,Inc?,pEC,86,100.0,0
Rep,24301,replicationregulatoryproteinRepA2,Inc?,pAPEC-O78-ColV,86,97.7,0
Rep,24301,replicationprotein,Inc?,pEC14I,86,97.7,0
Rep,24301,RepB,Inc?,pSB4,86,100.0,0
Rep,24301,replicationprotein,Inc?,pG749,86,100.0,0
Rep,24301,replicationregulatoryprotein,Inc?,pDB4277,86,100.0,0
Rep,24301,RepA2,Inc?,pEC,86,100.0,0
Rep,24301,replicationprotein,Inc?,p12-4374,86,100.0,0
Rep,24301,replicationprotein,Inc?,pSF-088-1,86,100.0,0
Rep,24301,negativeregulatorofrepA1expressioninFIIreplicon,Inc?,pARS3,86,100.0,0
Rep,24301,replicationinitiationproteinRepA2,Inc?,pEC404/03-3,86,100.0,0
Rep,24301,IncFreplicationproteinRepA2,Inc?,pUMNF18,86,*,0
Rep,24301,RepB,Inc?,pSD1,86,78.6,0
Rep,24301,Replicationregulatoryprotein,Inc?,pEFC36a,86,100.0,0
Rep,24301,"RepA2,negativeregulatorofrepA1expression",incf,pO86A1,86,100.0,0
Rep,24301,replicationprotein,Inc?,pECOS88like,86,97.7,0
Rep,24301,ReplicationregulatoryproteinrepA2(ProteincopB),Inc?,pH2291-144,86,97.7,0
Rep,24301,replicationregulatoryproteinRepA2,incf,pSMS35,86,97.7,0
Rep,24301,replicationregulatoryproteinrepA2(proteincopB),Inc?,unnamed,86,90.7,0
Rep,24301,ReplicationregulatoryproteinrepA2,Inc?,pEQ011,86,100.0,0
Rep,24301,negativeregulatorofrepA1expressioninFIIreplicon,Inc?,pO169:H41,86,96.5,0
Rep,24301,replicationregulatoryproteinrepA2(proteincopB),Inc?,:,63,98.4,0
Rep,24301,replicationregulatoryproteinrepA2(ProteincopB),Inc?,pAA86S,63,100.0,0
Rep,24301,ReplicationregulatoryproteinrepA2(ProteincopB),Inc?,pH2332-166,63,98.4,0
Rep,24301,ReplicationregulatoryproteinrepA2(ProteincopB),Inc?,pH1038-142,63,100.0,0
Rep,24301,ReplicationregulatoryproteinrepA2(ProteincopB),Inc?,p14-120,63,71.4,0
Rep,58316,ReplicationproteinO,Inc?,pBRH02,413,*,0
Rep,59655,initiatorRepBprotein,Inc?,pCG103-32,347,*,0
Rep,35539,putativeRepA-likereplicationinitiationprotein,Inc?,pOA238,358,73.2,0
Rep,35539,Putativereplicationprotein,Inc?,pGX4,351,*,0
Rep,35539,plasmidreplicationinitiator,Inc?,pGXY030,351,97.4,0
Rep,60355,plasmidpartitioningproteinRepB-8,Inc?,pP73A,321,*,0
Rep,5265,replicationinitiationprotein,Inc?,pWEC911,382,99.7,0
Rep,5265,replicationinitiationprotein,Inc?,pG527,382,99.7,0
Rep,5265,"TrfA2Replicationprotein,longform",incp,pBS228,382,*,0
Rep,5265,TrfA2replicationinitiationprotein,Inc?,pAKD4,289,76.8,0
Rep,5265,TrfA,incp,pEST4011,289,76.5,0
Rep,5265,replicationinitiationprotein,incp,pIJB1,289,76.8,0
Rep,5265,"TrfA2Replicationprotein,shortform",incp,pBS228,285,100.0,0
Rep,5265,S-TrfA,incp,R751,285,77.2,1
Rep,57936,initiatorRepBprotein,Inc?,pMsip01,442,*,0
Rep,4736,initiatorRepBprotein,Inc?,pBVIE05,402,*,0
Rep,81242,initiatorReplicationfamilyprotein,Inc?,unnsmrf,346,*,0
Rep,79034,RepB,Inc?,pTP10,514,*,0
Rep,27404,RepA3,Inc?,pEC,64,*,0
Rep,27404,RepA3protein,Inc?,pHeBE7,62,100.0,0
Rep,27404,RepA3,Inc?,pEK499,61,100.0,0
Rep,27404,CopAprotein,Inc?,pMO17,61,98.4,0
Rep,27404,replicationproteinRepA3,Inc?,pHK01,61,100.0,0
Rep,27404,proteinCopA/IncA,Inc?,p12-4374,61,100.0,0
Rep,27404,replicationproteinRepA3,Inc?,pHK08,61,100.0,0
Rep,27404,replicationproteinRepA3,Inc?,pHK09,61,100.0,0
Rep,27404,replicationproteinRepA3,Inc?,pHK23a,61,100.0,0
Rep,27404,replicationproteinRepA3,Inc?,pEG356,61,100.0,0
Rep,27404,replicationproteinRepA3,Inc?,pFAM22321,61,100.0,0
Rep,27404,replicationproteinRepA3,Inc?,pHK17a,61,100.0,0
Rep,27404,replicationregulatoryproteinRepA3,Inc?,pTC1,61,100.0,0
Rep,27404,replicationproteinRepA,Inc?,pO26-L,61,100.0,0
Rep,27404,replicationproteinRepA3,Inc?,pFOS-HK151325,61,100.0,0
Rep,27404,RepA3protein,Inc?,pMC-NDM,61,100.0,0
Rep,27404,regulatorofrepA1expressioninFIIreplicon,Inc?,pHN3A11,61,100.0,0
Rep,27404,conservedhypotheticalprotein,Inc?,pSE11-2,58,*,0
Rep,5854,Sea7,Inc?,pADAP,362,*,0
Rep,5854,Sea7,Inc?,Drgb3,360,81.2,0
Rep,5854,Replicationprotein,Inc?,pSF001,312,84.3,0
Rep,28333,hypotheticalprotein,Inc?,pO157-WS4202,573,100.0,0
Rep,28333,hypotheticalprotein,Inc?,pSRCC,573,100.0,0
Rep,28333,hypotheticalprotein,Inc?,p28RC1,308,97.4,0
Rep,28333,hypotheticalprotein,Inc?,pCFSAN029787,101,*,0
Rep,28333,conservedhypotheticalprotein,Inc?,pO26-CRL,88,97.7,0
Rep,28333,conservedhypotheticalprotein,Inc?,pO145-NM,88,97.7,0
Rep,28333,hypotheticalprotein,Inc?,pSF-468-1,77,93.5,0
Rep,28333,hypotheticalprotein,Inc?,pSaT040,60,100.0,0
Rep,28333,hypotheticalprotein,Inc?,pZH063,60,100.0,0
Rep,28333,hypotheticalprotein,Inc?,pSF-166-1,60,100.0,0
Rep,28333,replicationinitiationproteinRepFIB,Inc?,pHUSEC41-2,56,92.9,0
Rep,28333,ReplicationinitiationproteinRepFIB,Inc?,pACN001-B,56,94.6,0
Rep,28333,hypotheticalprotein,Inc?,p6409-151.583kb,56,94.6,0
Rep,28333,hypotheticalprotein,Inc?,pG150,56,94.6,0
Rep,28333,hypotheticalprotein,Inc?,pSF-088-1,56,94.6,0
Rep,28333,hypotheticalprotein,Inc?,pEC743,56,94.6,0
Rep,28333,hypotheticalprotein,Inc?,pMNCRE44,56,94.6,0
Rep,28333,hypotheticalprotein,Inc?,pEC732,54,100.0,0
Rep,28333,hypotheticalprotein,incf,pSMS35,47,*,0
Rep,28333,hypotheticalprotein,Inc?,pO55,44,*,0
Rep,28333,hypotheticalprotein,Inc?,pCVM29188,41,87.8,0
Rep,28333,hypotheticalprotein,Inc?,pCE10A,40,97.5,0
Rep,28333,hypotheticalprotein,Inc?,pCA28,40,86.8,0
Rep,28333,hypotheticalprotein,Inc?,pCA08,40,86.8,0
Rep,28333,hypotheticalprotein,Inc?,pO157,39,89.7,0
Rep,28333,hypotheticalprotein,Inc?,pH2332-166,38,94.7,0
Rep,28333,hypotheticalprotein,Inc?,pSH696,38,*,0
Rep,28333,hypotheticalprotein,Inc?,pH2291-144,38,*,0
Rep,28333,hypotheticalprotein,Inc?,pSH163,38,*,0
Rep,28333,hypotheticalprotein,Inc?,pAPEC-1,38,*,0
Rep,28333,hypotheticalprotein,Inc?,p3PCN033,38,78.9,0
Rep,28333,hypotheticalprotein,Inc?,p0157,36,100.0,0
Rep,28333,hypotheticalprotein,Inc?,unnamed3,33,100.0,0
Rep,28333,hypotheticalprotein,Inc?,pCD306,28,100.0,0
Rep,28333,hypotheticalprotein,Inc?,pEC448,28,100.0,0
Rep,28333,hypotheticalprotein,Inc?,pECO-824,28,100.0,0
Rep,28333,hypotheticalprotein,Inc?,pMVAST0167,26,*,0
Rep,28333,hypotheticalprotein,Inc?,unnamed1,24,*,0
Rep,28333,hypotheticalprotein,Inc?,unnamed,22,*,0
Rep,28333,hypotheticalprotein,Inc?,pG749,8,*,0
Rep,5852,Replicationprotein,Inc?,pPHDD1,362,*,0
Rep,5852,Replicationinitiationprotein,Inc?,p09022A,358,76.9,0
Rep,5852,replicationprotein,Inc?,pMBL128,358,76.1,0
Rep,5852,replicationprotein,Inc?,unnamed,64,100.0,0
Rep,5852,hypotheticalprotein,Inc?,pVIBHAR,40,*,0
Rep,36619,initiatorRepBprotein,Inc?,1,315,*,0
Rep,8233,initiatorreplicationproteinRepB,Inc?,pKP187,336,96.7,0
Rep,8233,replicationproteinRepA,Inc?,pCAV1099-114,299,*,0
Rep,8233,replicationproteinRepA,Inc?,pCAV1335-115,299,100.0,0
Rep,30677,RepA,Inc?,IncW,323,99.1,0
Rep,30677,plasmidreplicationprotein,incw,R7K,323,*,1
Rep,30677,replicationinitiationprotein,incw,pMAK3,323,99.1,0
Rep,83015,replication-associatedproteinRepB,Inc?,pQY182,276,*,0
Rep,4321,RepA,Inc?,pLPU83a,420,*,0
Rep,4321,replicationproteinA,Inc?,pLPU83a,420,100.0,0
Rep,4321,replicationproteinRepA,Inc?,pRL8,398,98.7,0
Rep,4321,ChromosomepartitioningproteinParA,Inc?,pAA03,397,85.2,0
Rep,30678,putativereplicationinitiationprotein,Inc?,pSSP1,421,*,0
