Rep,11985,parB-likenucleasedomainprotein,Inc?,pMT,97550,222,92.3,0
Rep,11985,parB-likenucleasedomainprotein,Inc?,pMT1,137315,222,92.3,0
Rep,11985,hypotheticalprotein,Inc?,MT,230767,222,92.3,0
Rep,11985,Hypotheticalprotein,Inc?,unnamed,236448,222,89.2,0
Rep,11985,chromosomepartitioningproteinParB,Inc?,pCAV1741-110,246532,222,91.0,0
Rep,11985,parB-likenucleasedomainprotein,Inc?,pMT,86294,222,92.3,0
Rep,11985,parB-likenucleasedomainprotein,Inc?,pMT,86472,222,92.3,0
Rep,11985,ParB/RepB/Spo0Jfamilypartitionprotein,Inc?,pPMK1-B,296267,222,99.5,0
Rep,11985,parB-likenucleasedomainprotein,Inc?,pMT,137020,222,92.3,0
Rep,11985,parB-likenucleasedomainprotein,Inc?,pMT,309430,222,92.3,0
Rep,11985,hypotheticalprotein,Inc?,pHCM2.,5451,222,91.9,0
Rep,11985,chromosomepartitioningproteinParB,Inc?,pG749,193061,222,89.2,0
Rep,11985,hypotheticalprotein,Inc?,pMT,231602,222,92.3,0
Rep,11985,DNAmodificationmethylase,Inc?,pMT,181142,222,92.3,0
Rep,11985,parB-likenucleasedomainprotein,Inc?,pMT,136616,222,92.3,0
Rep,11985,hypotheticalprotein,Inc?,p09EL50,284386,222,89.2,0
Rep,11985,parB-likenucleasedomainprotein,Inc?,pMT1,97003,222,92.3,0
Rep,11985,chromosomepartitioningproteinParB,Inc?,pKPN-04f,167055,222,98.6,0
Rep,11985,parB-likenucleasedomainprotein,Inc?,pMT,136947,222,92.3,0
Rep,11985,parB-likenucleasedomainprotein,Inc?,pMT1,97264,222,92.3,0
Rep,11985,parB-likenucleasedomainprotein,Inc?,pMT,149257,222,92.3,0
Rep,11985,hypotheticalproteinYPMT1.28c,Inc?,pMT1,234574,222,92.3,0
Rep,11985,chromosomepartitioningproteinParB,Inc?,unnamed,190868,222,92.3,0
Rep,11985,hypotheticalprotein,Inc?,pMT,231502,222,92.3,0
Rep,11985,chromosomepartitioningproteinParB,Inc?,pCS1,213847,222,91.9,0
Rep,11985,chromosomepartitioningproteinParB,Inc?,p34399-121.660kb,252910,222,91.4,0
Rep,11985,parB-likenucleasedomainprotein,Inc?,pMT,86150,222,92.3,0
Rep,11985,ParB-likepartitionprotein,Inc?,pKO,272689,222,*,0
Rep,11985,hypotheticalprotein,Inc?,pKPHS1,257269,222,99.1,0
Rep,11985,putativeParB-likenucleasedomain-containingprotein,Inc?,pECOH89,200244,222,88.7,0
Rep,11985,chromosomepartitioningproteinParB,Inc?,pG6809-1,149040,222,91.4,0
Rep,11985,parB-likenucleasedomainprotein,Inc?,pMT,137092,222,92.3,0
Rep,11985,ParBdomainprotein,Inc?,pMT-pPCP,142819,222,92.3,0
Rep,11985,chromosomepartitioningproteinParB,Inc?,unnamed2,188784,222,99.1,0
Rep,11985,parB-likenucleasedomainprotein,Inc?,unnamed1,137219,222,92.3,0
Rep,11985,chromosomepartitioningproteinParB,Inc?,pMT1,190580,222,92.3,0
Rep,11985,DNAmodificationmethylase,Inc?,pSTM,219981,222,90.5,0
Rep,11985,parB-likenucleasedomainprotein,Inc?,pMT1,97070,222,92.3,0
Rep,11985,parB-likenucleasedomainprotein,Inc?,unnamed,122356,222,92.3,0
Rep,11985,parB-likenucleasedomainprotein,Inc?,pMT,150587,222,92.3,0
Rep,11985,parB-likenucleasedomainprotein,Inc?,pMT,136702,222,92.3,0
Rep,11985,parB-likenucleasedomainprotein,Inc?,pMT,88399,222,92.3,0
Rep,11985,DNAmodificationmethylase,Inc?,pCY-CTX,212266,222,91.4,0
Rep,11985,hypotheticalprotein,Inc?,pMT1,282839,222,92.3,0
Rep,82767,ParB/RepB/Spo0Jfamilypartitionprotein,Inc?,pRAW,293340,284,*,0
Rep,3250,Rep,Inc?,lcp1,293670,480,80.5,0
Rep,3250,DNA-bindingprotein,Inc?,pLIMLP1,245290,479,*,0
Rep,3250,DNA-bindingprotein,Inc?,pLIMHP1,245225,479,100.0,0
Rep,3250,hypotheticalprotein,Inc?,pGui2,297322,479,93.7,0
Rep,3250,hypotheticalprotein,Inc?,pGui1,297380,478,89.8,0
Rep,5652,replicationproteinRepA,Inc?,pHRB800,176245,368,*,0
Rep,55299,replicationproteinRepB,Inc?,pNDM-HK,64160,16,87.5,0
Rep,55299,RepB,incl/m,pCTXM360,118066,16,87.5,0
Rep,55299,RepB,Inc?,pKPoxa-48N1,22862,16,100.0,0
Rep,55299,RepB,Inc?,pKPoxa-48N2,9684,16,100.0,0
Rep,55299,RepB,Inc?,pKP112,14435,16,100.0,0
Rep,55299,repB,Inc?,pOXA48-Pm,151838,16,*,0
Rep,55299,RepB,Inc?,pRA35,19009,16,100.0,0
Rep,55299,RepB,incl/m,pEL60,747,16,100.0,0
Rep,55299,RepB,Inc?,pIMP-HB623,45009,16,87.5,0
Rep,55299,RepB,incl/m,pCTX-M3,9902,16,87.5,0
Rep,55299,RepB,Inc?,pFOX-7a,150217,16,93.8,0
Rep,55299,RepB,Inc?,R1215,190327,16,93.8,0
Rep,55299,RepB,Inc?,pOXA-48,23093,16,100.0,0
Rep,55299,replicationproteinB,Inc?,pACM1,31486,16,93.8,0
Rep,55299,RepB,Inc?,pJEG011,12136,16,100.0,0
Rep,55299,RepB,Inc?,pCF29,24448,16,100.0,0
Rep,55299,RepB,Inc?,pEl1573,151231,16,87.5,0
Rep,9280,hypotheticalprotein,Inc?,pLS1,257421,297,71.0,0
Rep,9280,replication-associatedproteinRepB,Inc?,EFD32pB,282230,273,79.1,0
Rep,9280,replication-associatedproteinRepB,Inc?,pXD5,278540,273,*,0
Rep,33421,ReplicativeDNAhelicase,Inc?,pEM65,102718,462,100.0,0
Rep,33421,ReplicativeDNAhelicase,Inc?,EaACW,144165,462,*,0
Rep,33421,ReplicativeDNAhelicase,Inc?,pEB102.,80688,462,99.6,0
Rep,33421,ReplicativeDNAhelicase,Inc?,:,313671,459,75.6,0
Rep,37598,Replicasefamilyprotein,Inc?,pNDM15-1091,85116,284,*,0
Rep,41377,replicationprotein,Inc?,pKPC-ECN49,216657,199,93.5,0
Rep,41377,TruncatedreplicationproteinRepB,Inc?,p10265-KPC,130754,193,*,0
Rep,41377,replicationprotein,Inc?,pFOS18,279400,186,93.0,0
Rep,41377,Rep-likeprotein,Inc?,pHS102707,100479,186,93.5,0
Rep,41377,putativereplicationinitiationprotein,Inc?,pKPC2-EC14653,150436,186,93.5,0
Rep,41377,putativereplicationprotein,Inc?,pKPHS2,42273,186,93.5,0
Rep,41377,hypotheticalprotein,Inc?,pCT-KPC,16949,186,93.5,0
Rep,41377,repB,Inc?,pKPC3,290862,186,93.5,0
Rep,41377,putativereplicationprotein,Inc?,pBK34397,168677,186,93.5,0
Rep,41377,Rep-likeprotein,Inc?,pHS062105-3,226148,186,93.5,0
Rep,41377,replicationprotein,Inc?,p112298-KPC,35216,186,93.5,0
Rep,41377,replicationprotein,Inc?,p628-KPC,41524,165,92.7,0
Rep,7513,initiatorRepBprotein,Inc?,pNaval81-26,299951,316,85.1,0
Rep,7513,replicase,Inc?,pACICU1,203980,316,*,0
Rep,37043,plasmidencodedRepAprotein,Inc?,pACIX904,124770,300,*,0
Rep,27737,hypotheticalprotein,Inc?,unnamed,299309,61,95.7,0
Rep,27737,replicationprotein,Inc?,SAP060A,300991,61,95.7,0
Rep,27737,replicationprotein,Inc?,pWBG746,301434,61,*,0
Rep,27737,replicationprotein,Inc?,pSK156,300734,61,100.0,0
Rep,27737,replicationprotein,Inc?,unnamed,214632,61,100.0,0
Rep,27737,replicationprotein,Inc?,pWBG747,301335,61,100.0,0
Rep,27737,['orfX7'],Inc?,DNA,211438,61,100.0,0
Rep,27737,replicationprotein,Inc?,pV605,189281,48,93.8,0
Rep,27737,plasmidreplication,Inc?,pWBG755,321890,48,75.0,0
Rep,27737,plasmidreplication,Inc?,SAP059A,321860,48,75.0,0
Rep,27737,replicationprotein,Inc?,pSA268,299109,46,95.7,0
Rep,27737,replicationprotein,Inc?,pWBG756,328500,46,95.7,0
Rep,27737,replicationprotein,Inc?,pSK67,300745,46,95.7,0
Rep,27737,replicationprotein,Inc?,SAP012A,301726,46,95.7,0
Rep,27737,replicationprotein,Inc?,pSA564,291912,46,95.7,0
Rep,27737,replicationprotein,Inc?,pSK79,318872,46,95.7,0
Rep,27737,putativereplicationinitiationproteinRepdomainprotein,Inc?,pLUH02,293996,46,95.7,0
Rep,27737,Hypotheticalprotein,Inc?,pZ172,284347,46,95.7,0
Rep,27737,replicationprotein,Inc?,pSA-038,326591,46,95.7,0
Rep,27737,replicationprotein,Inc?,pSK67-M1,277647,46,95.7,0
Rep,27737,replicationprotein,Inc?,SAP101A,318612,46,95.7,0
Rep,27737,replicationprotein,Inc?,pSA-038,294145,46,95.7,0
Rep,27737,replicationprotein,Inc?,pHUV05-03,291788,46,76.1,0
Rep,27737,replicationprotein,Inc?,SAP063A,300940,46,95.7,0
Rep,27737,replicationprotein,Inc?,pV521,269145,46,95.7,0
Rep,27737,replicationprotein,Inc?,SAP047A,287081,46,80.0,0
Rep,27737,replicationprotein,Inc?,pSK23,318739,46,95.7,0
Rep,27737,replicationprotein,Inc?,pSK21,318791,46,95.7,0
Rep,27737,replicationprotein,Inc?,pSK80,318726,46,95.7,0
Rep,27737,replicationprotein,Inc?,unnamed,291387,46,95.7,0
Rep,27737,replicationprotein,Inc?,pCCM5757-1,250155,46,95.7,0
Rep,27737,replicationprotein,Inc?,SAP064A,300909,46,95.7,0
Rep,27737,replicationprotein,Inc?,pSK57,318655,46,95.7,0
Rep,27737,replicationprotein,Inc?,pFRI1151m,294168,46,95.7,0
Rep,27737,replicationprotein,Inc?,SAP066A,328411,46,95.7,0
Rep,27737,replicationprotein,Inc?,pCM05,301528,46,95.7,0
Rep,27737,replicationprotein,Inc?,pWBG759,301289,46,95.7,0
Rep,27737,replicationprotein,Inc?,pFRI1151m,326614,46,95.7,0
Rep,27737,Rep,Inc?,pBU108b,296550,46,95.7,0
Rep,27737,replicationprotein,Inc?,SAP074A,300878,46,95.7,0
Rep,27737,replicationprotein,Inc?,pSK59,318884,46,95.7,0
Rep,27737,replicationprotein,Inc?,pCCM5757-1,323950,46,95.7,0
Rep,27737,replicationprotein,Inc?,pWBG744,301374,46,95.7,0
Rep,27737,replicationprotein,Inc?,SAP070B,328371,46,95.7,0
Rep,27737,replicationprotein,Inc?,SAP048A,301189,46,95.7,0
Rep,27737,replicationprotein,Inc?,pV2200,272394,46,95.7,0
Rep,7519,ParB-likepartitionprotein,Inc?,pWS8N,319325,316,99.4,0
Rep,7519,ParB-likepartitionprotein,Inc?,pWS8N,318232,316,99.4,0
Rep,7519,plasmidpartitioningproteinRepB,Inc?,unnamed,169469,316,*,0
Rep,7519,ParB-likepartitionprotein,Inc?,B,121420,316,100.0,0
Rep,7519,ParB-likepartitionprotein,Inc?,pRSKD131A,203554,316,99.7,0
Rep,5842,"replicationprotein,repA",Inc?,1,141781,362,*,0
Rep,5842,"replicationprotein,repA",Inc?,pMM23,283092,358,87.6,0
Rep,5842,PutativereplicationproteinRepA,Inc?,pMAB23,294042,358,87.6,0
Rep,59152,plasmidencodedRepAprotein,Inc?,pGLOV01,143638,370,*,0
Rep,59090,initiatorRepBprotein,Inc?,pTK2,213087,373,*,0
Rep,11189,putativeRepAprotein,Inc?,pCRY,76423,237,*,0
Rep,11189,RepA,Inc?,pMET-1,83481,237,89.5,0
Rep,11189,incFIIRepAproteinfamilyprotein,Inc?,:,307914,233,81.0,0
Rep,11189,hypotheticalprotein,Inc?,pESA2,260862,199,85.9,0
Rep,11189,hypotheticalprotein,Inc?,pCTU2,249964,199,85.4,0
Rep,33885,plasmidreplicationproteinRepB-I,Inc?,pMaD9,134784,432,*,0
Rep,25699,RepC,Inc?,pIMP-HB623,45008,82,100.0,0
Rep,25699,RepC,Inc?,R830b,23008,82,100.0,0
Rep,25699,RepC,Inc?,LM6771,167487,82,100.0,0
Rep,25699,RepC,Inc?,R471,45739,82,100.0,0
Rep,25699,RepC,Inc?,pCF29,24447,80,100.0,0
Rep,25699,RepC,Inc?,pKpn-E1.Nr7,29611,80,100.0,0
Rep,25699,RepC,Inc?,pRA35,19008,80,100.0,0
Rep,25699,RepC,Inc?,pKP112,14434,80,100.0,0
Rep,25699,RepC,Inc?,unnamed,113271,80,100.0,0
Rep,25699,RepC,Inc?,pKPC,79626,76,86.8,0
Rep,25699,RepC,Inc?,pCAV1374-84,135592,76,86.8,0
Rep,25699,hypotheticalprotein,Inc?,pMRVIM1012,45441,76,86.8,0
Rep,25699,RepC,incl/m,pEL60,746,76,100.0,0
Rep,25699,RepC,Inc?,pEC745,130667,76,100.0,0
Rep,25699,RepC,Inc?,pOXA-48,23092,76,100.0,0
Rep,25699,RepC,Inc?,pNE1280,460,76,86.8,0
Rep,25699,RepC,Inc?,unnamed2,64509,76,86.8,0
Rep,25699,replicationproteinRepC,Inc?,pARM26,79437,76,86.8,0
Rep,25699,RepC,Inc?,pCAV1335-92,135665,76,86.8,0
Rep,25699,RepC,Inc?,pCAV1099-69,136010,76,86.8,0
Rep,25699,RepC,Inc?,pEC743,95365,76,86.8,0
Rep,25699,RepC,Inc?,pOXAAPSS1,131213,76,100.0,0
Rep,25699,RepC,Inc?,pOXA-48E1,134632,76,100.0,0
Rep,25699,replicationproteinRepC,Inc?,pNDM-HK,64159,76,100.0,0
Rep,25699,RepC,Inc?,pENT-d0d,123769,76,100.0,0
Rep,25699,RepC,Inc?,pKOI-34,157495,76,86.8,0
Rep,25699,RepC,Inc?,pCAV1321-71,135772,76,86.8,0
Rep,25699,RepC,Inc?,pCAV1492-73,135470,76,86.8,0
Rep,25699,RepC,Inc?,pENT-e56,123821,76,100.0,0
Rep,25699,RepC,Inc?,pUR17313-1,108029,76,100.0,0
Rep,25699,RepC,Inc?,R1215,190326,76,86.8,0
Rep,25699,RepC,Inc?,pEl1573,151230,76,100.0,0
Rep,25699,RepC,Inc?,pFOX-7a,150218,76,86.8,0
Rep,25699,"replicationprotein,RepC",Inc?,pIGT15,97510,76,86.8,0
Rep,25699,replicationproteinC,Inc?,pACM1,31487,76,86.8,0
Rep,25699,RepC,Inc?,p34978-70.092kb,121212,76,86.8,0
Rep,25699,RepC,Inc?,pKPN-068,140287,76,100.0,0
Rep,25699,RepC,Inc?,pOXAAPSS2,148528,76,100.0,0
Rep,25699,RepC,incl/m,pCTX-M3,9901,76,100.0,0
Rep,25699,RepC,Inc?,pNDM-OM,162798,76,*,0
Rep,25699,RepC,Inc?,pJEG011,12135,76,100.0,0
Rep,25699,RepC,Inc?,unnamed2,64606,76,86.8,0
Rep,25699,repC,Inc?,pOXA48-Pm,151837,76,86.8,0
Rep,25699,RepC,Inc?,pCAV1151-83,135885,76,86.8,0
Rep,25699,RepC,incl/m,pCTXM360,118065,76,100.0,0
Rep,25699,RepC,Inc?,6411TF,96548,68,88.2,0
Rep,25699,RepC,Inc?,R69,50952,63,90.5,0
Rep,35534,repFIBreplicationproteinA,Inc?,pMT,122119,354,91.0,0
Rep,35534,repFIBreplicationproteinA,Inc?,pMT,309454,354,91.0,0
Rep,35534,repFIBreplicationproteinA,Inc?,unnamed,122337,354,91.0,0
Rep,35534,putativereplicationproteinA,Inc?,pMT1,295312,354,91.0,0
Rep,35534,repFIBreplicationproteinA,Inc?,unnamed1,137201,354,91.0,0
Rep,35534,replicationproteinRepA,Inc?,unnamed,190817,354,88.1,0
Rep,35534,replicationproteinA,Inc?,pMT,231516,354,91.0,0
Rep,35534,replicationproteinRepA,Inc?,p34399-121.660kb,252827,354,88.1,0
Rep,35534,repFIBreplicationproteinA,Inc?,pMT,136718,354,91.0,0
Rep,35534,repFIBreplicationproteinA,Inc?,pMT,136595,354,90.7,0
Rep,35534,repFIBreplicationproteinA,Inc?,pMT,97527,354,91.0,0
Rep,35534,replicationinitiationprotein,Inc?,pMT-pPCP,142798,354,90.7,0
Rep,35534,putativereplicationproteinA,Inc?,pMT1,1839,354,91.0,0
Rep,35534,replicationproteinRepA,Inc?,pMT1,190609,354,91.0,0
Rep,35534,putativereplicationproteinA,Inc?,pMT1,295392,354,91.0,0
Rep,35534,replicationproteinA,Inc?,pMT,231618,354,91.0,0
Rep,35534,putativereplicationproteinA,Inc?,pMT1.,305727,354,91.0,0
Rep,35534,repFIBreplicationproteinA,Inc?,pMT1,97185,354,91.0,0
Rep,35534,RepAhomolog,Inc?,pMT1,302267,354,91.0,0
Rep,35534,replicationproteinRepA,Inc?,pCAV1741-110,246606,354,88.1,0
Rep,35534,putativereplicationproteinA,Inc?,unnamed,201908,354,91.0,0
Rep,35534,replicationproteinA,Inc?,pMT-1,47642,354,91.0,0
Rep,35534,repFIBreplicationproteinA,Inc?,pMT,136788,354,91.0,0
Rep,35534,repFIBreplicationproteinA,Inc?,pMT,136967,354,91.0,0
Rep,35534,repFIBreplicationproteinA,Inc?,pMT,86127,354,91.0,0
Rep,35534,repFIBreplicationproteinA,Inc?,pMT,136311,354,91.0,0
Rep,35534,repFIBreplicationproteinA,Inc?,pMT1,97287,354,91.0,0
Rep,35534,repFIBreplicationproteinA,Inc?,pMT,88422,354,91.0,0
Rep,35534,repFIBreplicationproteinA,Inc?,pMT,86317,354,91.0,0
Rep,35534,putativereplicationproteinA,Inc?,pMT1,234555,354,91.0,0
Rep,35534,repFIBreplicationproteinA,Inc?,pMT,150568,354,91.0,0
Rep,35534,putativereplicationproteinA,Inc?,pMT1,282853,354,91.0,0
Rep,35534,putativereplicationproteinA,Inc?,pMT,181162,354,91.0,0
Rep,35534,repFIBreplicationproteinA,Inc?,pMT,149349,354,91.0,0
Rep,35534,repFIBreplicationproteinA,Inc?,pMT,137039,354,91.0,0
Rep,35534,replicationproteinA,Inc?,MT,230788,354,91.0,0
Rep,35534,repFIBreplicationproteinA,Inc?,pMT,310084,354,91.0,0
Rep,35534,repFIBreplicationproteinA,Inc?,1,122246,354,91.0,0
Rep,35534,repFIBreplicationproteinA,Inc?,pMT1,137335,354,91.0,0
Rep,35534,repFIBreplicationproteinA,Inc?,pMT1,97027,354,91.0,0
Rep,35534,repFIBreplicationproteinA,Inc?,pMT,137112,354,91.0,0
Rep,35534,repFIBreplicationproteinA,Inc?,pMT,86449,354,91.0,0
Rep,35534,initiatorRepBprotein,Inc?,pKO,272613,351,91.7,0
Rep,35534,replicationproteinRepA,Inc?,pCS2,240182,351,73.6,0
Rep,35534,replicationproteinRepA,Inc?,pCDU1,270523,351,73.6,0
Rep,35534,replicationproteinRepA,Inc?,ESBL242,168866,351,100.0,0
Rep,35534,DNAreplicationproteinRepA,Inc?,pG6809-1,148991,351,91.2,0
Rep,35534,putativereplicationproteinA,Inc?,pHCM2.,5506,351,91.7,0
Rep,35534,ReplicationproteinrepA,Inc?,unnamed,236383,351,*,0
Rep,35534,plasmidpartitionproteinA,Inc?,CSK29544,196596,337,73.8,0
Rep,35534,replicationproteinRepA,Inc?,pCMA1,213660,337,73.5,0
Rep,35534,replicationproteinRepA,Inc?,pCUNV1,240018,337,73.8,0
Rep,35534,ReplicationproteinrepA,Inc?,pSP291-1,281384,337,74.1,0
Rep,35534,replicationproteinRepA,Inc?,pCCO1,239882,337,74.1,0
Rep,35534,ReplicationproteinrepA,Inc?,p1,255495,337,73.5,0
Rep,35534,repFIBreplicationproteinA,Inc?,pMT,107642,287,96.2,0
Rep,41496,Repprotein,Inc?,pML,45859,190,100.0,0
Rep,41496,Repprotein,Inc?,pML,307262,190,*,0
Rep,7041,plasmidpartitioningproteinRepB,Inc?,pShin-10,71638,328,*,0
Rep,24301,RepA2,Inc?,pEC,48663,86,100.0,0
Rep,24301,replicationprotein,Inc?,pECOS88like,307232,86,97.7,0
Rep,24301,replicationprotein,Inc?,pEC302/04,28806,86,100.0,0
Rep,24301,negativeregulatorofrepA1expressioninFIIreplicon,Inc?,pO169:H41,107278,86,96.5,0
Rep,24301,"RepA2,negativeregulatorofrepA1expression",incf,pO86A1,8077,86,100.0,0
Rep,24301,RepB,Inc?,pSB4,102279,86,100.0,0
Rep,24301,RepB,Inc?,pSD1,25511,86,100.0,0
Rep,24301,replicationprotein,Inc?,unnamed2,41294,86,100.0,0
Rep,24301,negativeregulatorofrepA1expressioninFIIreplicon,Inc?,pARS3,44543,86,100.0,0
Rep,24301,replicationprotein,Inc?,pJJ1887-4,18189,86,100.0,0
Rep,24301,Replicationregulatoryprotein,Inc?,pEFC36a,42003,86,100.0,0
Rep,24301,replicationregulatoryproteinrepA2(proteincopB),Inc?,unnamed,305964,86,90.7,0
Rep,24301,replicationregulatoryproteinRepA2,Inc?,pAPEC-O78-ColV,61979,86,97.7,0
Rep,24301,replicationprotein,Inc?,pEC14I,105346,86,97.7,0
Rep,24301,replicationprotein,Inc?,981p1,84719,86,100.0,0
Rep,24301,ReplicationregulatoryproteinRepA2(ProteinCopB),Inc?,pECOS88,27370,86,97.7,0
Rep,24301,IncFreplicationproteinRepA2,Inc?,pUMNF18,307704,86,*,0
Rep,24301,replicationprotein,Inc?,pCD306,22059,86,100.0,0
Rep,24301,RepA2,Inc?,pEC,53655,86,100.0,0
Rep,24301,replicationregulatoryproteinRepA2,incf,pSMS35,22688,86,97.7,0
Rep,24301,replicationprotein,Inc?,pJJ2434,27090,86,100.0,0
Rep,24301,replicationprotein,Inc?,pG749,49842,86,100.0,0
Rep,24301,replicationprotein,Inc?,pSF-088-1,50324,86,100.0,0
Rep,24301,ReplicationregulatoryproteinrepA2,Inc?,pEQ011,4405,86,100.0,0
Rep,24301,replicationinitiationproteinRepA2,Inc?,pEC404/03-3,44191,86,100.0,0
Rep,24301,replicationprotein,Inc?,pJJ1886,69494,86,100.0,0
Rep,24301,replicationprotein,Inc?,p12-4374,26920,86,100.0,0
Rep,24301,RepB,Inc?,pAPEC-O2-ColV,104441,86,100.0,0
Rep,24301,ReplicationregulatoryproteinrepA2(ProteincopB),Inc?,pH2291-144,3944,86,97.7,0
Rep,24301,replicationprotein,Inc?,pJJ1897,34940,86,100.0,0
Rep,24301,RepB,Inc?,pSF5,94656,86,100.0,0
Rep,24301,replicationregulatoryprotein,Inc?,pDB4277,110669,86,100.0,0
Rep,24301,replicationregulatoryproteinrepA2(ProteincopB),Inc?,pAA86S,34122,63,100.0,0
Rep,24301,ReplicationregulatoryproteinrepA2(ProteincopB),Inc?,p14-120,9082,63,71.4,0
Rep,24301,replicationregulatoryproteinrepA2(proteincopB),Inc?,:,306192,63,98.4,0
Rep,24301,ReplicationregulatoryproteinrepA2(ProteincopB),Inc?,pH1038-142,4370,63,100.0,0
Rep,24301,ReplicationregulatoryproteinrepA2(ProteincopB),Inc?,pH2332-166,3297,63,98.4,0
Rep,58316,ReplicationproteinO,Inc?,pBRH02,10724,413,*,0
Rep,59655,initiatorRepBprotein,Inc?,pCG103-32,210625,347,*,0
Rep,35539,putativeRepA-likereplicationinitiationprotein,Inc?,pOA238,226783,358,73.2,0
Rep,35539,Putativereplicationprotein,Inc?,pGX4,199571,351,*,0
Rep,35539,plasmidreplicationinitiator,Inc?,pGXY030,165335,351,97.4,0
Rep,60355,plasmidpartitioningproteinRepB-8,Inc?,pP73A,139236,321,*,0
